ID	x	y	z	cluster
human3_lib4.final_cell_0550	13.283462	8.405339	-5.543895	2.000000
human3_lib4.final_cell_0551	12.498554	-2.667468	-1.293389	1.000000
human3_lib4.final_cell_0552	-4.592391	-0.430709	0.248393	6.000000
human3_lib4.final_cell_0553	-1.257041	13.358172	-2.139397	1.000000
human3_lib4.final_cell_0554	10.512882	1.233450	14.792812	1.000000
human3_lib4.final_cell_0555	22.921933	9.252708	-8.984161	3.000000
human3_lib4.final_cell_0556	-3.708659	0.135480	4.198092	1.000000
human3_lib4.final_cell_0557	12.289815	6.699471	-1.018185	1.000000
human3_lib4.final_cell_0558	10.541547	18.809114	-0.659117	1.000000
human3_lib4.final_cell_0559	6.852714	-1.790969	7.472654	1.000000
human3_lib4.final_cell_0560	10.389655	-5.918184	-0.323222	1.000000
human3_lib4.final_cell_0561	17.039569	13.496754	-17.461700	3.000000
human3_lib4.final_cell_0562	9.048270	-5.073574	6.964860	1.000000
human3_lib4.final_cell_0563	21.346819	-14.073752	4.849375	1.000000
human3_lib4.final_cell_0564	-3.896021	-3.146285	-2.614406	3.000000
human3_lib4.final_cell_0565	-11.163610	1.020035	-2.534990	3.000000
human3_lib4.final_cell_0566	-12.356424	6.374318	-2.047418	3.000000
human3_lib4.final_cell_0567	12.112019	6.209445	12.317374	1.000000
human3_lib4.final_cell_0568	6.677653	6.178539	3.462868	1.000000
human3_lib4.final_cell_0569	-3.089305	5.917705	6.889058	1.000000
human3_lib4.final_cell_0570	15.545280	-1.532137	3.123550	1.000000
human3_lib4.final_cell_0571	9.361433	0.157172	9.905958	1.000000
human3_lib4.final_cell_0572	-13.454625	-1.780876	3.287469	2.000000
human3_lib4.final_cell_0573	-1.291972	14.948477	14.890473	1.000000
human3_lib4.final_cell_0574	-6.305446	1.902945	1.628093	4.000000
human3_lib4.final_cell_0575	-14.369394	-14.137923	-1.738895	3.000000
human3_lib4.final_cell_0576	-12.309747	-4.240800	-2.964982	6.000000
human3_lib4.final_cell_0577	1.042379	-2.901687	-2.394559	1.000000
human3_lib4.final_cell_0578	-5.918047	3.575649	3.875506	1.000000
human3_lib4.final_cell_0579	-8.201875	-2.525208	11.654716	1.000000
human3_lib4.final_cell_0580	10.398811	-3.704350	3.191515	1.000000
human3_lib4.final_cell_0581	-9.631293	-1.819952	6.169470	3.000000
human3_lib4.final_cell_0582	6.951538	9.098888	-4.142398	1.000000
human3_lib4.final_cell_0583	11.242191	-8.744342	3.440316	1.000000
human3_lib4.final_cell_0584	1.595349	-2.723877	7.305753	1.000000
human3_lib4.final_cell_0585	10.639883	-2.293572	5.524127	1.000000
human3_lib4.final_cell_0586	10.796762	-12.148705	0.366177	1.000000
human3_lib4.final_cell_0587	-5.998128	1.054575	3.725644	1.000000
human3_lib4.final_cell_0588	10.988855	-8.273269	1.268492	1.000000
human3_lib4.final_cell_0589	-4.028994	-5.087317	6.407458	1.000000
human3_lib4.final_cell_0590	11.396615	11.056378	-8.657815	1.000000
human3_lib4.final_cell_0591	-7.092410	7.318473	-1.941784	6.000000
human3_lib4.final_cell_0592	7.307038	13.866549	0.363571	1.000000
human3_lib4.final_cell_0593	-6.487263	3.260641	2.358280	6.000000
human3_lib4.final_cell_0594	-3.341278	1.267348	5.109671	1.000000
human3_lib4.final_cell_0595	18.505531	-12.062040	4.621894	1.000000
human3_lib4.final_cell_0596	0.947682	-2.136925	-10.273631	1.000000
human3_lib4.final_cell_0597	-6.793292	-0.727867	0.857106	3.000000
human3_lib4.final_cell_0598	11.995313	2.115862	-4.024000	1.000000
human3_lib4.final_cell_0599	-6.257699	-27.629806	19.665985	1.000000
human3_lib4.final_cell_0600	-4.979855	11.808486	-9.975675	1.000000
human3_lib4.final_cell_0601	-18.792592	15.922172	17.015955	3.000000
human3_lib4.final_cell_0602	1.017946	11.883256	-4.210898	1.000000
human3_lib4.final_cell_0603	-8.296940	1.369034	-1.954195	2.000000
human3_lib4.final_cell_0604	9.759459	-7.283524	-8.396355	1.000000
human3_lib4.final_cell_0605	0.138305	4.807623	-0.085820	1.000000
human3_lib4.final_cell_0606	-2.037902	0.909715	2.246779	1.000000
human3_lib4.final_cell_0607	4.793263	7.392214	8.702949	1.000000
human3_lib4.final_cell_0608	5.605998	-10.158608	5.848147	1.000000
human3_lib4.final_cell_0609	-8.269084	2.618251	-2.992460	3.000000
human3_lib4.final_cell_0610	6.132612	-21.963778	-5.794156	3.000000
human3_lib4.final_cell_0611	-10.449003	-10.010840	-0.481532	3.000000
human3_lib4.final_cell_0612	-6.853495	-4.033884	13.875690	1.000000
human3_lib4.final_cell_0613	-8.609490	2.537771	1.761911	2.000000
human3_lib4.final_cell_0614	-4.562874	-3.318176	-7.534585	3.000000
human3_lib4.final_cell_0615	-13.453390	-5.185554	-3.016082	3.000000
human3_lib4.final_cell_0616	13.251756	-11.590783	-0.274279	1.000000
human3_lib4.final_cell_0617	16.238334	-8.250925	-7.785597	1.000000
human3_lib4.final_cell_0618	12.777680	-7.502163	1.725725	1.000000
human3_lib4.final_cell_0619	-6.544384	-0.823090	2.141065	3.000000
human3_lib4.final_cell_0620	-2.005419	3.562265	2.520348	1.000000
human3_lib4.final_cell_0621	15.172454	7.824800	-7.808555	1.000000
human3_lib4.final_cell_0622	-20.269825	-20.272095	12.985185	3.000000
human3_lib4.final_cell_0623	-10.162684	7.305691	3.895066	1.000000
human3_lib4.final_cell_0624	9.187665	10.049045	-8.542176	1.000000
human3_lib4.final_cell_0625	0.327159	8.978115	-0.283883	1.000000
human3_lib4.final_cell_0626	-22.039642	8.861311	-17.656193	3.000000
human3_lib4.final_cell_0627	-0.113926	2.934346	5.458092	1.000000
human3_lib4.final_cell_0628	15.698739	9.449476	5.497346	1.000000
human3_lib4.final_cell_0629	-0.746852	2.170040	2.103656	1.000000
human3_lib4.final_cell_0630	11.369282	-8.097218	-0.613354	1.000000
human3_lib4.final_cell_0631	14.205453	-7.663588	2.866909	1.000000
human3_lib4.final_cell_0632	8.571343	-7.298901	-1.090895	1.000000
human3_lib4.final_cell_0633	-25.895778	-12.573049	27.608204	3.000000
human3_lib4.final_cell_0634	-5.074338	2.124440	0.018735	1.000000
human3_lib4.final_cell_0635	9.339261	-6.898926	0.570576	1.000000
human3_lib4.final_cell_0636	-5.574802	1.030921	1.986065	3.000000
human3_lib4.final_cell_0637	-7.943262	8.660926	7.021118	1.000000
human3_lib4.final_cell_0638	4.760548	4.448233	2.071073	3.000000
human3_lib4.final_cell_0639	4.111785	12.686712	-1.203992	1.000000
human3_lib4.final_cell_0640	12.401452	10.423297	-11.033888	1.000000
human3_lib4.final_cell_0641	10.723055	-7.814398	1.233434	1.000000
human3_lib4.final_cell_0642	-6.948085	-4.843474	-1.884616	1.000000
human3_lib4.final_cell_0643	-12.093146	-10.117364	-48.167228	3.000000
human3_lib4.final_cell_0644	12.363932	-7.802142	0.001231	1.000000
human3_lib4.final_cell_0645	8.819778	-5.258578	1.211933	1.000000
human3_lib4.final_cell_0646	10.020387	7.758503	3.578160	1.000000
human3_lib4.final_cell_0647	-13.108876	-11.970357	0.265935	3.000000
human3_lib4.final_cell_0648	-7.644944	2.227200	-0.514239	6.000000
human3_lib4.final_cell_0649	-8.726018	3.646168	5.412120	1.000000
human3_lib4.final_cell_0650	-1.800846	10.072845	11.739162	1.000000
human3_lib4.final_cell_0651	2.687485	7.148342	4.372841	1.000000
human3_lib4.final_cell_0652	-4.755571	0.424184	3.442376	1.000000
human3_lib4.final_cell_0653	-4.707366	0.883415	-3.850722	3.000000
human3_lib4.final_cell_0654	5.773610	7.007439	7.399623	1.000000
human3_lib4.final_cell_0655	-17.448599	-16.938296	-13.753850	3.000000
human3_lib4.final_cell_0656	-4.447192	1.874634	0.990891	1.000000
human3_lib4.final_cell_0657	11.105308	-7.808274	0.631480	1.000000
human3_lib4.final_cell_0658	-0.098411	7.125159	0.094080	1.000000
human3_lib4.final_cell_0659	-4.678022	7.027029	-1.619364	1.000000
human3_lib4.final_cell_0660	9.500213	12.015797	-4.509460	1.000000
human3_lib4.final_cell_0661	8.045602	9.011258	-11.210473	1.000000
human3_lib4.final_cell_0662	-13.109335	-3.572929	-4.057908	3.000000
human3_lib4.final_cell_0663	23.538876	-8.115504	7.325227	1.000000
human3_lib4.final_cell_0664	-1.636880	11.825770	-7.504552	1.000000
human3_lib4.final_cell_0665	11.933605	16.193755	-16.981616	3.000000
human3_lib4.final_cell_0666	16.673792	5.488667	-6.809651	1.000000
human3_lib4.final_cell_0667	-15.040254	5.666237	1.456048	3.000000
human3_lib4.final_cell_0668	4.696188	6.695823	-9.998811	1.000000
human3_lib4.final_cell_0669	-6.708022	9.702307	-7.221957	1.000000
human3_lib4.final_cell_0670	-4.431055	0.593369	2.339467	3.000000
human3_lib4.final_cell_0671	11.181223	-11.121368	0.636855	1.000000
human3_lib4.final_cell_0672	13.962789	-6.390655	6.621362	1.000000
human3_lib4.final_cell_0673	1.017309	-14.107460	-6.465896	3.000000
human3_lib4.final_cell_0674	0.097760	3.368066	3.601564	1.000000
human3_lib4.final_cell_0675	-7.857589	0.310704	0.337681	6.000000
human3_lib4.final_cell_0676	14.096813	14.976012	-1.043933	1.000000
human3_lib4.final_cell_0677	0.217606	5.081827	-2.179009	1.000000
human3_lib4.final_cell_0678	15.796492	12.085469	-3.333380	1.000000
human3_lib4.final_cell_0679	12.723183	-9.374525	0.806064	1.000000
human3_lib4.final_cell_0680	13.966339	-9.470768	4.359214	1.000000
human3_lib4.final_cell_0681	-15.415740	9.434746	6.514545	1.000000
human3_lib4.final_cell_0682	4.767268	7.222696	-5.839487	1.000000
human3_lib4.final_cell_0683	11.060126	-6.053622	2.762262	1.000000
human3_lib4.final_cell_0684	1.611318	-6.404279	-10.210418	6.000000
human3_lib4.final_cell_0685	-20.226713	5.168031	12.163816	3.000000
human3_lib4.final_cell_0686	3.066626	5.437852	4.985315	3.000000
human3_lib4.final_cell_0687	0.660066	19.104953	0.437946	1.000000
human3_lib4.final_cell_0688	-4.657052	2.325311	15.470776	1.000000
human3_lib4.final_cell_0689	12.759096	-12.451637	1.987142	1.000000
human3_lib4.final_cell_0690	-8.852854	2.391712	4.152802	3.000000
human3_lib4.final_cell_0691	8.245094	-10.134659	-2.301288	1.000000
human3_lib4.final_cell_0692	20.414066	6.797991	-9.146506	1.000000
human3_lib4.final_cell_0693	-27.283188	-17.918090	-12.039560	3.000000
human3_lib4.final_cell_0694	7.345839	8.651432	-18.464280	3.000000
human3_lib4.final_cell_0695	-7.860550	0.822326	-0.339158	3.000000
human3_lib4.final_cell_0696	-33.908785	-12.002663	-3.360158	3.000000
human3_lib4.final_cell_0697	3.123171	3.691957	7.853145	1.000000
human3_lib4.final_cell_0698	1.529863	-8.373974	1.333901	3.000000
human3_lib4.final_cell_0699	-5.954381	17.339667	15.228615	1.000000
human3_lib4.final_cell_0700	8.395161	-12.903135	3.605817	1.000000
human3_lib4.final_cell_0701	9.386501	-10.104184	-2.293341	1.000000
human3_lib4.final_cell_0702	11.150128	9.754312	-8.457680	1.000000
human3_lib4.final_cell_0703	3.847618	-1.747344	8.803915	1.000000
human3_lib4.final_cell_0704	6.279209	11.214005	-6.607319	1.000000
human3_lib4.final_cell_0705	-9.844364	-1.900834	1.026293	2.000000
human3_lib4.final_cell_0706	-9.633005	9.624167	-3.046143	3.000000
human3_lib4.final_cell_0707	-5.955313	2.133965	0.550867	3.000000
human3_lib4.final_cell_0708	3.866370	4.015666	4.933890	1.000000
human3_lib4.final_cell_0709	3.661571	-5.494918	1.087931	1.000000
human3_lib4.final_cell_0710	-9.910855	3.194584	0.219959	3.000000
human3_lib4.final_cell_0711	11.409090	10.311327	-7.295490	1.000000
human3_lib4.final_cell_0712	6.231689	7.640980	3.348740	1.000000
human3_lib4.final_cell_0713	-3.513911	0.610105	2.738464	1.000000
human3_lib4.final_cell_0714	1.678114	0.650608	20.161420	1.000000
human3_lib4.final_cell_0715	-7.792914	-8.445619	2.720479	3.000000
human3_lib4.final_cell_0716	8.735894	-8.536205	-1.344941	1.000000
human3_lib4.final_cell_0717	-6.368440	19.270506	1.501001	3.000000
human3_lib4.final_cell_0718	-3.447314	-4.669541	-4.103044	3.000000
human3_lib4.final_cell_0719	-13.065403	4.630944	1.384499	3.000000
human3_lib4.final_cell_0720	8.119372	19.220086	-5.169720	1.000000
human3_lib4.final_cell_0721	5.244624	14.996315	-2.855328	1.000000
human3_lib4.final_cell_0722	12.151137	6.823347	9.119922	1.000000
human3_lib4.final_cell_0723	9.719234	-10.794296	2.057125	1.000000
human3_lib4.final_cell_0724	-5.558347	-3.352245	-3.161200	3.000000
human3_lib4.final_cell_0725	9.831800	10.547768	17.590404	1.000000
human3_lib4.final_cell_0726	-1.460018	0.962760	-9.748557	2.000000
human3_lib4.final_cell_0727	7.028505	7.762464	12.969477	1.000000
human3_lib4.final_cell_0728	-6.638203	-4.233398	-3.085698	6.000000
human3_lib4.final_cell_0729	-2.683384	0.632176	3.538824	1.000000
human3_lib4.final_cell_0730	7.723327	5.984828	-6.897130	1.000000
human3_lib4.final_cell_0731	2.186742	2.216323	-2.159973	1.000000
human3_lib4.final_cell_0732	-21.167238	-24.836299	-21.811489	3.000000
human3_lib4.final_cell_0733	18.703351	10.607445	-7.209795	1.000000
human3_lib4.final_cell_0734	11.051842	-9.556011	0.236295	1.000000
human3_lib4.final_cell_0735	8.450241	-5.587036	0.316180	1.000000
human3_lib4.final_cell_0736	10.465664	9.094490	-6.374570	1.000000
human3_lib4.final_cell_0737	-10.396848	0.312775	-1.324542	6.000000
human3_lib4.final_cell_0738	-8.159925	2.771185	8.495192	1.000000
human3_lib4.final_cell_0739	-1.075340	-15.557269	4.242285	1.000000
human3_lib4.final_cell_0740	0.434238	7.048409	8.124001	1.000000
human3_lib4.final_cell_0741	-13.030396	2.332066	4.872005	6.000000
human3_lib4.final_cell_0742	-20.407899	-3.067068	-4.162184	3.000000
human3_lib4.final_cell_0743	-3.475841	1.564437	-1.119403	1.000000
human3_lib4.final_cell_0744	4.774188	6.545840	6.133431	1.000000
human3_lib4.final_cell_0745	6.470056	5.560803	7.794654	1.000000
human3_lib4.final_cell_0746	-21.791655	-8.400534	-10.162720	3.000000
human3_lib4.final_cell_0747	1.731355	0.744518	-5.502677	1.000000
human3_lib4.final_cell_0748	13.118016	-22.047220	4.871069	3.000000
human3_lib4.final_cell_0749	12.037336	9.716984	-5.030360	1.000000
human3_lib4.final_cell_0750	2.084355	2.872237	1.606184	1.000000
human3_lib4.final_cell_0751	-6.671817	-6.351976	2.296559	3.000000
human3_lib4.final_cell_0752	-2.872033	0.936523	-6.078715	1.000000
human3_lib4.final_cell_0753	11.036260	-5.483759	-0.786124	2.000000
human3_lib4.final_cell_0754	10.360572	-9.786082	0.739923	1.000000
human3_lib4.final_cell_0755	10.087149	9.928276	-4.601376	1.000000
human3_lib4.final_cell_0756	4.493775	13.786594	-4.856947	1.000000
human3_lib4.final_cell_0757	-3.433299	-9.979703	-1.887199	3.000000
human3_lib4.final_cell_0758	7.551438	-3.817329	6.421459	1.000000
human3_lib4.final_cell_0759	5.979988	6.642647	8.121054	1.000000
human3_lib4.final_cell_0760	-3.817689	4.538075	14.621187	1.000000
human3_lib4.final_cell_0761	11.207004	-12.420355	1.674221	1.000000
human3_lib4.final_cell_0762	-26.207125	0.629302	-13.096792	3.000000
human3_lib4.final_cell_0763	-3.794906	-1.948320	2.365214	1.000000
human3_lib4.final_cell_0764	14.283672	-8.061420	5.563434	1.000000
human3_lib4.final_cell_0765	6.065370	6.230700	8.382198	1.000000
human3_lib4.final_cell_0766	12.571793	8.082425	-7.628329	1.000000
human3_lib4.final_cell_0767	4.407190	6.796458	2.903948	1.000000
human3_lib4.final_cell_0768	-10.272516	8.948878	-6.851434	3.000000
human3_lib4.final_cell_0769	10.624659	4.822245	-8.224371	1.000000
human3_lib4.final_cell_0770	12.981094	8.427429	-4.697497	1.000000
human3_lib4.final_cell_0771	2.306436	-0.622638	10.076885	1.000000
human3_lib4.final_cell_0772	5.612495	5.113603	4.426701	1.000000
human3_lib4.final_cell_0773	-13.997214	-8.903492	-0.210396	3.000000
human3_lib4.final_cell_0774	-7.433514	-1.077311	-0.341245	3.000000
human3_lib4.final_cell_0775	-6.442715	1.734741	2.993574	3.000000
human3_lib4.final_cell_0776	7.475273	6.545117	4.719928	1.000000
human3_lib4.final_cell_0777	9.547002	-6.043942	12.348890	1.000000
human3_lib4.final_cell_0778	-0.708898	10.452989	9.825088	1.000000
human3_lib4.final_cell_0779	-13.942018	-8.353150	-5.816301	3.000000
human3_lib4.final_cell_0780	9.609157	-9.460239	-5.607409	1.000000
human3_lib4.final_cell_0781	0.460438	9.531206	-6.354714	1.000000
human3_lib4.final_cell_0782	13.352576	8.974010	-14.270020	1.000000
human3_lib4.final_cell_0783	-15.041383	23.366346	0.882845	3.000000
human3_lib4.final_cell_0784	13.916852	16.899296	-6.597938	1.000000
human3_lib4.final_cell_0785	-3.807374	5.956787	-0.607722	1.000000
human3_lib4.final_cell_0786	-4.900779	5.825513	-5.098181	1.000000
human3_lib4.final_cell_0787	5.856923	-7.197961	-7.272815	1.000000
human3_lib4.final_cell_0788	12.006452	-7.527136	3.545475	1.000000
human3_lib4.final_cell_0789	-4.530027	11.454299	7.031460	1.000000
human3_lib4.final_cell_0790	8.081760	-9.586411	-1.319909	1.000000
human3_lib4.final_cell_0791	19.863834	-10.912618	-4.857002	1.000000
human3_lib4.final_cell_0792	1.008696	11.706413	34.819121	3.000000
human3_lib4.final_cell_0793	-12.928230	-10.963436	-4.941746	3.000000
human3_lib4.final_cell_0794	-16.997094	-16.872464	-18.788832	3.000000
human3_lib4.final_cell_0795	-9.971637	5.871857	-3.300382	6.000000
human3_lib4.final_cell_0796	-5.025598	-1.223311	-4.119361	6.000000
human3_lib4.final_cell_0797	-4.892399	-5.880576	-1.500546	3.000000
human3_lib4.final_cell_0798	14.089865	-10.411506	1.339238	1.000000
human3_lib4.final_cell_0799	2.546750	6.302884	13.433349	1.000000
human3_lib4.final_cell_0800	6.277997	-6.734351	1.310937	1.000000
human3_lib4.final_cell_0801	10.060082	16.843109	-7.819515	1.000000
human3_lib4.final_cell_0802	15.002347	8.558764	-12.230118	3.000000
human3_lib4.final_cell_0803	7.920422	10.527525	-6.600354	1.000000
human3_lib4.final_cell_0804	11.830397	5.362151	15.304054	1.000000
human3_lib4.final_cell_0805	15.208743	8.057760	11.116464	1.000000
human3_lib4.final_cell_0806	-6.870231	2.445803	0.946476	1.000000
human3_lib4.final_cell_0807	-10.274945	11.011190	7.758810	1.000000
human3_lib4.final_cell_0808	18.254196	-4.703670	6.888899	1.000000
human3_lib4.final_cell_0809	-6.183402	2.434793	1.182448	1.000000
human3_lib4.final_cell_0810	12.252338	-10.799831	-0.045230	1.000000
human3_lib4.final_cell_0811	-16.596380	-18.453021	-8.078612	3.000000
human3_lib4.final_cell_0812	11.019674	8.434738	-5.451108	1.000000
human3_lib4.final_cell_0813	11.467747	-7.368278	-0.296317	1.000000
human3_lib4.final_cell_0814	11.728154	-8.277359	-2.307187	1.000000
human3_lib4.final_cell_0815	7.394467	3.751496	-3.789555	1.000000
human3_lib4.final_cell_0816	-1.728511	-1.544094	1.960538	1.000000
human3_lib4.final_cell_0817	10.714049	15.111093	-12.782149	1.000000
human3_lib4.final_cell_0818	-8.634596	-0.905167	0.315019	2.000000
human3_lib4.final_cell_0819	12.805040	-16.365974	7.123935	6.000000
human3_lib4.final_cell_0820	-5.552924	9.021963	5.903698	1.000000
human3_lib4.final_cell_0821	-0.071776	4.751565	11.493019	1.000000
human3_lib4.final_cell_0822	13.472152	-12.917610	-3.762612	1.000000
human3_lib4.final_cell_0823	10.693672	-2.858192	2.249575	1.000000
human3_lib4.final_cell_0824	10.292166	-10.993645	-1.811556	1.000000
human3_lib4.final_cell_0825	9.738611	7.397017	-14.267694	3.000000
human3_lib4.final_cell_0826	-9.287552	2.775254	2.932644	3.000000
human3_lib4.final_cell_0827	9.639188	-6.521991	1.515863	1.000000
human3_lib4.final_cell_0828	-11.166232	-0.045335	22.919837	6.000000
human3_lib4.final_cell_0829	-18.121693	18.014499	10.672689	1.000000
human3_lib4.final_cell_0830	-16.490607	18.462403	5.131521	1.000000
human3_lib4.final_cell_0831	3.446396	14.006573	10.272758	1.000000
human3_lib4.final_cell_0832	-12.663631	-8.158593	11.232359	6.000000
human3_lib4.final_cell_0833	-8.461753	-1.170913	-26.890456	3.000000
human3_lib4.final_cell_0834	13.809571	-7.410713	-4.449791	1.000000
human3_lib4.final_cell_0835	8.834186	-1.724530	7.801284	1.000000
human3_lib4.final_cell_0836	5.063783	9.490618	-5.143333	1.000000
human3_lib4.final_cell_0837	-6.484517	-1.849278	-0.385490	3.000000
human3_lib4.final_cell_0838	8.360951	9.372192	-3.815775	1.000000
human3_lib4.final_cell_0839	17.116890	-9.132667	4.628696	1.000000
human3_lib4.final_cell_0840	4.459250	6.831168	5.193302	1.000000
human3_lib4.final_cell_0841	24.387086	-23.884225	-4.068669	1.000000
human3_lib4.final_cell_0842	11.107748	-7.138664	0.160898	2.000000
human3_lib4.final_cell_0843	-10.546687	3.395741	1.612168	3.000000
human3_lib4.final_cell_0844	-11.740230	-2.974783	2.393352	2.000000
human3_lib4.final_cell_0845	11.859111	-5.247189	-4.629661	1.000000
